Speaker,Gen,Mode,Vowel,Long,Duration,F0,F1,F2
2,M,Soft,e,Long,0.09,82,426,2319
2,M,Soft,e,Long,0.09,,453,2323
2,M,Soft,e,Long,0.09,,457,2285
2,M,Soft,e,Short,0.08,,452,2247
2,M,Soft,e,Short,0.07,,436,2202
2,M,Soft,e,Short,0.11,,414,2234
2,M,Soft,e,Short,0.1,,404,2247
2,M,Soft,e,Short,0.1,,435,1973
2,M,Soft,e,Short,0.11,,438,2146
2,M,Soft,e,Short,0.08,95,373,2077
2,M,Soft,e,Short,0.1,,382,1920
2,M,Soft,e,Short,0.12,,395,1995
2,M,Soft,e,Short,0.1,101,347,2225
2,M,Soft,e,Short,0.12,,324,2124
2,M,Soft,e,Short,0.1,,367,2233
2,M,Soft,i,Long,0.1,,291,2231
2,M,Soft,i,Long,0.11,,287,2090
2,M,Soft,i,Long,0.1,,303,2126
2,M,Soft,i,Long,0.11,,243,2213
2,M,Soft,i,Long,0.13,,252,2162
2,M,Soft,i,Long,0.13,,259,2210
2,M,Soft,i,Long,0.13,,252,2214
2,M,Soft,i,Long,0.12,,274,2239
2,M,Soft,i,Long,0.08,,264,2137
2,M,Soft,i,Long,0.12,,259,2284
2,M,Soft,i,Long,0.14,,264,2192
2,M,Soft,i,Long,0.11,,267,2183
2,M,Soft,i,Short,0.08,,323,
2,M,Soft,i,Short,0.11,,373,2117
2,M,Soft,i,Short,0.1,,314,2175
2,M,Soft,i,Short,0.12,104,303,2263
2,M,Soft,i,Short,0.15,104,308,2245
2,M,Soft,i,Short,0.13,102,271,2247
2,M,Soft,i,Short,0.1,103,266,2172
2,M,Soft,i,Short,0.1,102,284,2056
2,M,Soft,i,Short,0.12,98,274,2141
2,M,Soft,i,Short,0.07,107,248,2032
2,M,Soft,i,Short,0.08,,248,2168
2,M,Soft,i,Short,0.1,,260,2146
2,M,Soft,ɔ,Long,0.18,99,493,785
2,M,Soft,ɔ,Long,0.14,,528,698
2,M,Soft,ɔ,Long,0.15,,616,628
2,M,Soft,ɔ,Long,0.12,,584,659
2,M,Soft,ɔ,Long,0.13,,552,639
2,M,Soft,ɔ,Long,0.12,,514,785
2,M,Soft,ɔ,Long,0.13,94,579,906
2,M,Soft,ɔ,Long,0.13,,616,864
2,M,Soft,ɔ,Long,0.11,89,548,881
2,M,Soft,ɔ,Long,0.11,91,640,805
2,M,Soft,ɔ,Long,0.15,91,548,811
2,M,Soft,ɔ,Long,0.15,88,583,787
2,M,Soft,ɔ,Short,0.11,91,539,719
2,M,Soft,ɔ,Short,0.11,92,640,694
2,M,Soft,ɔ,Short,0.1,89,613,719
2,M,Soft,ɔ,Short,0.13,,711,2689
2,M,Soft,ɔ,Short,0.14,,226,760
2,M,Soft,ɔ,Short,0.16,,659,735
2,M,Soft,ɔ,Short,0.12,96,699,710
2,M,Soft,ɔ,Short,0.14,,647,760
2,M,Soft,ɔ,Short,0.13,,606,744
2,M,Soft,ɔ,Short,0.15,91,548,811
2,M,Soft,ɔ,Short,0.15,88,583,787
2,M,Soft,ɔ,Short,0.11,91,539,719
2,M,Soft,o,Long,0.14,101,398,464
2,M,Soft,o,Long,0.13,102,371,515
2,M,Soft,o,Long,0.12,105,387,671
2,M,Soft,o,Long,0.17,101,412,644
2,M,Soft,o,Long,0.12,93,511,1585
2,M,Soft,o,Long,0.13,,489,692
2,M,Soft,o,Long,0.11,99,462,736
2,M,Soft,o,Long,0.12,,467,875
2,M,Soft,o,Long,0.15,,493,783
2,M,Soft,o,Long,0.14,103,422,667
2,M,Soft,o,Long,0.1,,434,1299
2,M,Soft,o,Long,0.14,,445,750
2,M,Soft,o,Short,0.09,99,395,744
2,M,Soft,o,Short,0.1,91,454,721
2,M,Soft,o,Short,0.06,92,474,661
2,M,Soft,o,Short,0.1,95,395,730
2,M,Soft,o,Short,0.11,,428,830
2,M,Soft,o,Short,0.1,96,456,888
2,M,Soft,o,Short,0.11,102,425,775
2,M,Soft,o,Short,0.12,99,444,794
2,M,Soft,o,Short,0.14,94,444,579
2,M,Soft,o,Short,0.12,97,378,680
2,M,Soft,o,Short,0.1,93,390,695
2,M,Soft,o,Short,0.11,90,395,657
2,M,Soft,u,Long,0.14,102,295,797
2,M,Soft,u,Long,0.15,97,293,718
2,M,Soft,u,Long,0.14,,283,332
2,M,Soft,u,Long,0.1,,326,559
2,M,Soft,u,Long,0.14,,320,637
2,M,Soft,u,Long,0.14,,393,486
2,M,Soft,u,Long,0.14,,304,729
2,M,Soft,u,Long,0.16,,300,1319
2,M,Soft,u,Long,0.12,,296,549
2,M,Soft,u,Long,0.13,,412,1003
2,M,Soft,u,Long,0.12,100,341,740
2,M,Soft,u,Long,0.14,97,328,733
2,M,Soft,u,Short,0.11,107,389,1306
2,M,Soft,u,Short,0.12,110,437,856
2,M,Soft,u,Short,0.08,110,387,574
2,M,Soft,u,Short,0.1,120,357,1104
2,M,Soft,u,Short,0.09,119,399,1199
2,M,Soft,u,Short,0.11,107,348,615
2,M,Soft,u,Short,0.09,106,316,709
2,M,Soft,u,Short,0.09,104,268,556
2,M,Soft,u,Short,0.08,90,402,1340
2,M,Soft,u,Short,0.11,100,382,2038
2,M,Soft,u,Short,0.1,85,392,1924
2,M,Soft,u,Short,0.12,92,355,1823
2,M,Neutral,a,Long,0.14,102,794,1235
2,M,Neutral,a,Long,0.15,96,795,1214
2,M,Neutral,a,Long,0.14,89,781,1254
2,M,Neutral,a,Long,0.19,90,856,1156
2,M,Neutral,a,Long,0.17,83,880,1171
2,M,Neutral,a,Long,0.12,89,844,1163
2,M,Neutral,a,Long,0.19,89,909,1181
2,M,Neutral,a,Long,0.15,87,850,1181
2,M,Neutral,a,Long,0.18,83,770,1174
2,M,Neutral,a,Long,0.12,88,785,1098
2,M,Neutral,a,Long,0.11,89,774,1126
2,M,Neutral,a,Long,0.13,88,700,1059
2,M,Neutral,a,Short,0.12,88,920,1138
2,M,Neutral,a,Short,0.15,87,856,1165
2,M,Neutral,a,Short,0.12,82,789,1128
2,M,Neutral,a,Short,0.14,89,893,1275
2,M,Neutral,a,Short,0.14,89,766,1249
2,M,Neutral,a,Short,0.15,87,698,1287
2,M,Neutral,a,Short,0.11,87,886,1253
2,M,Neutral,a,Short,0.14,85,832,1211
2,M,Neutral,a,Short,0.15,86,827,1236
2,M,Neutral,a,Short,0.14,94,823,1257
2,M,Neutral,a,Short,0.13,91,774,1247
2,M,Neutral,a,Short,0.13,88,795,1276
2,M,Neutral,ɛ,Long,0.17,110,665,1952
2,M,Neutral,ɛ,Long,0.13,108,659,1918
2,M,Neutral,ɛ,Long,0.15,103,663,1838
2,M,Neutral,ɛ,Long,0.12,95,563,1964
2,M,Neutral,ɛ,Long,0.1,97,620,1755
2,M,Neutral,ɛ,Long,0.1,93,638,1803
2,M,Neutral,ɛ,Long,0.12,95,589,1958
2,M,Neutral,ɛ,Long,0.13,95,606,1842
2,M,Neutral,ɛ,Long,0.13,91,581,1833
2,M,Neutral,ɛ,Long,0.11,97,621,1894
2,M,Neutral,ɛ,Long,0.14,97,605,1835
2,M,Neutral,ɛ,Long,0.15,85,599,1944
2,M,Neutral,ɛ,Short,0.14,86,605,1888
2,M,Neutral,ɛ,Short,0.14,89,613,1821
2,M,Neutral,ɛ,Short,0.12,93,653,1741
2,M,Neutral,ɛ,Short,0.13,95,578,1925
2,M,Neutral,ɛ,Short,0.12,95,560,1832
2,M,Neutral,ɛ,Short,0.13,91,572,1833
2,M,Neutral,ɛ,Short,0.12,90,550,1888
2,M,Neutral,ɛ,Short,0.13,92,573,1787
2,M,Neutral,ɛ,Short,0.14,85,547,1862
2,M,Neutral,ɛ,Short,0.14,91,603,1735
2,M,Neutral,ɛ,Short,0.14,94,578,1814
2,M,Neutral,ɛ,Short,0.14,93,571,1956
2,M,Neutral,e,Long,0.12,105,387,2218
2,M,Neutral,e,Long,0.14,106,391,2162
2,M,Neutral,e,Long,0.13,98,383,2111
2,M,Neutral,e,Long,0.14,100,391,2160
2,M,Neutral,e,Long,0.13,98,385,2071
2,M,Neutral,e,Long,0.13,96,386,2106
2,M,Neutral,e,Long,0.12,105,346,2088
2,M,Neutral,e,Long,0.1,97,386,2054
2,M,Neutral,e,Long,0.11,95,374,2051
2,M,Neutral,e,Long,0.13,98,414,2237
2,M,Neutral,e,Long,0.1,97,440,2195
2,M,Neutral,e,Long,0.11,93,445,2185
2,M,Neutral,e,Short,0.1,98,426,2193
2,M,Neutral,e,Short,0.09,93,442,2114
2,M,Neutral,e,Short,0.12,90,438,2140
2,M,Neutral,e,Short,0.1,95,453,2174
2,M,Neutral,e,Short,0.11,98,483,2108
2,M,Neutral,e,Short,0.12,90,451,2098
2,M,Neutral,e,Short,0.11,98,393,2155
2,M,Neutral,e,Short,0.12,93,417,2133
2,M,Neutral,e,Short,0.12,92,426,2113
2,M,Neutral,e,Short,0.14,100,411,2107
2,M,Neutral,e,Short,0.09,96,394,2148
2,M,Neutral,e,Short,0.12,97,406,2169
2,M,Neutral,i,Long,0.13,113,279,2156
2,M,Neutral,i,Long,0.14,115,304,2113
2,M,Neutral,i,Long,0.14,109,306,2168
2,M,Neutral,i,Long,0.14,105,247,2204
2,M,Neutral,i,Long,0.13,107,246,2229
2,M,Neutral,i,Long,0.13,105,269,2203
2,M,Neutral,i,Long,0.12,101,267,2174
2,M,Neutral,i,Long,0.12,107,275,2150
2,M,Neutral,i,Long,0.13,97,296,2196
2,M,Neutral,i,Long,0.13,102,266,2158
2,M,Neutral,i,Long,0.12,100,286,2165
2,M,Neutral,i,Long,0.12,93,282,2247
2,M,Neutral,i,Short,0.07,106,313,2200
2,M,Neutral,i,Short,0.08,98,334,2235
2,M,Neutral,i,Short,0.08,98,355,2226
2,M,Neutral,i,Short,0.13,109,305,2193
2,M,Neutral,i,Short,0.14,111,332,2267
2,M,Neutral,i,Short,0.13,106,293,2203
2,M,Neutral,i,Short,0.1,107,296,2165
2,M,Neutral,i,Short,0.1,108,285,2153
2,M,Neutral,i,Short,0.12,108,267,2157
2,M,Neutral,i,Short,0.09,107,253,2107
2,M,Neutral,i,Short,0.07,103,278,2126
2,M,Neutral,i,Short,0.1,102,274,2133
2,M,Neutral,ɔ,Long,0.1,106,597,623
2,M,Neutral,ɔ,Long,0.12,103,653,698
2,M,Neutral,ɔ,Long,0.13,99,641,807
2,M,Neutral,ɔ,Long,0.15,100,633,824
2,M,Neutral,ɔ,Long,0.16,97,583,791
2,M,Neutral,ɔ,Long,0.15,94,687,731
2,M,Neutral,ɔ,Long,0.13,106,681,864
2,M,Neutral,ɔ,Long,0.11,105,668,950
2,M,Neutral,ɔ,Long,0.12,101,660,849
2,M,Neutral,ɔ,Long,0.11,107,668,896
2,M,Neutral,ɔ,Long,0.11,101,617,857
2,M,Neutral,ɔ,Long,0.17,96,635,853
2,M,Neutral,ɔ,Short,0.11,105,554,832
2,M,Neutral,ɔ,Short,0.11,101,628,789
2,M,Neutral,ɔ,Short,0.15,99,666,743
2,M,Neutral,ɔ,Short,0.12,99,718,2387
2,M,Neutral,ɔ,Short,0.12,93,733,1437
2,M,Neutral,ɔ,Short,0.15,90,682,708
2,M,Neutral,ɔ,Short,0.11,99,373,935
2,M,Neutral,ɔ,Short,0.12,99,681,759
2,M,Neutral,ɔ,Short,0.15,97,638,782
2,M,Neutral,ɔ,Short,0.11,101,628,789
2,M,Neutral,ɔ,Short,0.15,99,666,743
2,M,Neutral,ɔ,Short,0.12,99,718,2387
2,M,Neutral,o,Long,0.17,114,448,2478
2,M,Neutral,o,Long,0.15,109,412,552
2,M,Neutral,o,Long,0.19,110,464,741
2,M,Neutral,o,Long,0.12,119,467,804
2,M,Neutral,o,Long,0.12,106,456,768
2,M,Neutral,o,Long,0.11,102,464,794
2,M,Neutral,o,Long,0.11,107,493,714
2,M,Neutral,o,Long,0.11,98,460,808
2,M,Neutral,o,Long,0.1,95,445,787
2,M,Neutral,o,Long,0.11,103,468,733
2,M,Neutral,o,Long,0.13,96,461,790
2,M,Neutral,o,Long,0.1,95,445,797
2,M,Neutral,o,Short,0.07,107,428,765
2,M,Neutral,o,Short,0.09,101,746,1998
2,M,Neutral,o,Short,0.11,97,532,1230
2,M,Neutral,o,Short,0.09,107,458,770
2,M,Neutral,o,Short,0.1,105,476,909
2,M,Neutral,o,Short,0.11,99,464,823
2,M,Neutral,o,Short,0.12,107,471,837
2,M,Neutral,o,Short,0.09,103,544,884
2,M,Neutral,o,Short,0.06,98,430,804
2,M,Neutral,o,Short,0.13,104,401,524
2,M,Neutral,o,Short,0.15,100,428,822
2,M,Neutral,o,Short,0.15,101,486,808
2,M,Neutral,u,Long,0.2,108,304,897
2,M,Neutral,u,Long,0.18,109,361,1434
2,M,Neutral,u,Long,0.13,101,340,989
2,M,Neutral,u,Long,0.12,107,306,910
2,M,Neutral,u,Long,0.12,109,353,834
2,M,Neutral,u,Long,0.12,100,349,2175
2,M,Neutral,u,Long,0.09,118,350,1313
2,M,Neutral,u,Long,0.15,107,330,848
2,M,Neutral,u,Long,0.1,97,302,819
2,M,Neutral,u,Long,0.11,116,441,2055
2,M,Neutral,u,Long,0.12,110,343,871
2,M,Neutral,u,Long,0.1,109,327,773
2,M,Neutral,u,Short,0.12,109,635,2108
2,M,Neutral,u,Short,0.13,106,417,1217
2,M,Neutral,u,Short,0.11,99,400,768
2,M,Neutral,u,Short,0.1,112,383,2263
2,M,Neutral,u,Short,0.1,88,323,1378
2,M,Neutral,u,Short,0.1,112,429,1949
2,M,Neutral,u,Short,0.09,117,433,868
2,M,Neutral,u,Short,0.15,102,420,776
2,M,Neutral,u,Short,0.13,103,430,722
2,M,Neutral,u,Short,0.12,101,404,1760
2,M,Neutral,u,Short,0.1,100,401,1781
2,M,Neutral,u,Short,0.1,96,412,1177
2,M,Loud,a,Long,0.16,144,915,1318
2,M,Loud,a,Long,0.18,134,868,1273
2,M,Loud,a,Long,0.18,128,866,1250
2,M,Loud,a,Long,0.21,128,875,1170
2,M,Loud,a,Long,0.19,133,848,1181
2,M,Loud,a,Long,0.2,127,860,1124
2,M,Loud,a,Long,0.21,121,977,1221
2,M,Loud,a,Long,0.18,125,899,1236
2,M,Loud,a,Long,0.2,118,949,1248
2,M,Loud,a,Long,0.21,122,890,1222
2,M,Loud,a,Long,0.2,122,868,1213
2,M,Loud,a,Long,0.21,120,854,1202
2,M,Loud,a,Short,0.14,120,843,1208
2,M,Loud,a,Short,0.15,123,872,1197
2,M,Loud,a,Short,0.16,117,837,1154
2,M,Loud,a,Short,0.15,119,972,1283
2,M,Loud,a,Short,0.18,118,916,1302
2,M,Loud,a,Short,0.17,115,976,1325
2,M,Loud,a,Short,0.15,130,911,1301
2,M,Loud,a,Short,0.16,118,864,1244
2,M,Loud,a,Short,0.16,114,872,1234
2,M,Loud,a,Short,0.16,127,915,1309
2,M,Loud,a,Short,0.11,116,863,1245
2,M,Loud,a,Short,0.1,115,837,1251
2,M,Loud,ɛ,Long,0.21,127,760,2001
2,M,Loud,ɛ,Long,0.19,129,776,1974
2,M,Loud,ɛ,Long,0.19,121,743,1943
2,M,Loud,ɛ,Long,0.13,122,704,2009
2,M,Loud,ɛ,Long,0.18,121,605,1857
2,M,Loud,ɛ,Long,0.13,118,658,1900
2,M,Loud,ɛ,Long,0.15,130,596,1952
2,M,Loud,ɛ,Long,0.15,122,639,1858
2,M,Loud,ɛ,Long,0.16,119,645,1897
2,M,Loud,ɛ,Long,0.14,147,695,1912
2,M,Loud,ɛ,Long,0.14,138,639,1902
2,M,Loud,ɛ,Long,0.16,144,623,1878
2,M,Loud,ɛ,Short,0.14,134,658,1844
2,M,Loud,ɛ,Short,0.15,134,658,1828
2,M,Loud,ɛ,Short,0.17,132,672,1828
2,M,Loud,ɛ,Short,0.13,138,689,1914
2,M,Loud,ɛ,Short,0.14,127,683,1760
2,M,Loud,ɛ,Short,0.17,135,683,1855
2,M,Loud,ɛ,Short,0.12,140,588,1780
2,M,Loud,ɛ,Short,0.13,135,700,1852
2,M,Loud,ɛ,Short,0.15,124,691,1841
2,M,Loud,ɛ,Short,0.12,133,669,1895
2,M,Loud,ɛ,Short,0.12,133,661,1841
2,M,Loud,ɛ,Short,0.14,135,636,1858
2,M,Loud,e,Long,0.17,143,448,2154
2,M,Loud,e,Long,0.11,140,553,1890
2,M,Loud,e,Long,0.17,137,457,2070
2,M,Loud,e,Long,0.14,143,421,2145
2,M,Loud,e,Long,0.14,139,420,2073
2,M,Loud,e,Long,0.15,137,396,2086
2,M,Loud,e,Long,0.13,151,402,2140
2,M,Loud,e,Long,0.12,132,408,2070
2,M,Loud,e,Long,0.12,129,420,2048
2,M,Loud,e,Long,0.14,145,441,2238
2,M,Loud,e,Long,0.13,136,449,2147
2,M,Loud,e,Long,0.14,137,452,2174
2,M,Loud,e,Short,0.12,140,431,2209
2,M,Loud,e,Short,0.11,122,450,2158
2,M,Loud,e,Short,0.14,128,448,2169
2,M,Loud,e,Short,0.11,144,431,2140
2,M,Loud,e,Short,0.11,147,455,2040
2,M,Loud,e,Short,0.14,133,432,2036
2,M,Loud,e,Short,0.13,138,427,2164
2,M,Loud,e,Short,0.14,136,433,2123
2,M,Loud,e,Short,0.14,129,426,2128
2,M,Loud,e,Short,0.14,137,413,2268
2,M,Loud,e,Short,0.14,133,427,2114
2,M,Loud,e,Short,0.12,125,480,2104
2,M,Loud,i,Long,0.16,149,308,2240
2,M,Loud,i,Long,0.14,152,312,2224
2,M,Loud,i,Long,0.17,150,321,2216
2,M,Loud,i,Long,0.16,150,299,2236
2,M,Loud,i,Long,0.15,140,286,2220
2,M,Loud,i,Long,0.12,144,293,2248
2,M,Loud,i,Long,0.16,145,284,2146
2,M,Loud,i,Long,0.14,143,301,2189
2,M,Loud,i,Long,0.14,142,307,2202
2,M,Loud,i,Long,0.15,156,310,2175
2,M,Loud,i,Long,0.13,143,290,2176
2,M,Loud,i,Long,0.13,145,288,2238
2,M,Loud,i,Short,0.14,151,327,2190
2,M,Loud,i,Short,0.14,145,338,2166
2,M,Loud,i,Short,0.15,147,329,2196
2,M,Loud,i,Short,0.15,148,301,2298
2,M,Loud,i,Short,0.16,145,290,2244
2,M,Loud,i,Short,0.17,163,333,2257
2,M,Loud,i,Short,0.12,147,298,2202
2,M,Loud,i,Short,0.1,155,311,2147
2,M,Loud,i,Short,0.12,147,292,2151
2,M,Loud,i,Short,0.1,153,293,2131
2,M,Loud,i,Short,0.09,152,310,2151
2,M,Loud,i,Short,0.12,152,316,2126
2,M,Loud,ɔ,Long,0.18,146,762,774
2,M,Loud,ɔ,Long,0.19,149,766,838
2,M,Loud,ɔ,Long,0.21,146,773,2556
2,M,Loud,ɔ,Long,0.19,160,773,920
2,M,Loud,ɔ,Long,0.19,146,764,830
2,M,Loud,ɔ,Long,0.18,140,787,833
2,M,Loud,ɔ,Long,0.13,160,858,1000
2,M,Loud,ɔ,Long,0.12,163,867,984
2,M,Loud,ɔ,Long,0.14,161,875,933
2,M,Loud,ɔ,Long,0.08,145,602,1039
2,M,Loud,ɔ,Long,0.09,143,696,952
2,M,Loud,ɔ,Long,0.08,148,647,936
2,M,Loud,ɔ,Short,0.13,137,705,820
2,M,Loud,ɔ,Short,0.13,133,712,921
2,M,Loud,ɔ,Short,0.11,130,706,910
2,M,Loud,ɔ,Short,0.15,136,663,869
2,M,Loud,ɔ,Short,0.13,136,761,2670
2,M,Loud,ɔ,Short,0.13,129,716,899
2,M,Loud,ɔ,Short,0.15,138,735,798
2,M,Loud,ɔ,Short,0.14,135,729,777
2,M,Loud,ɔ,Short,0.14,128,697,773
2,M,Loud,ɔ,Short,0.14,147,781,807
2,M,Loud,ɔ,Short,0.13,125,441,1283
2,M,Loud,ɔ,Short,0.16,133,732,873
2,M,Loud,o,Long,0.14,131,451,695
2,M,Loud,o,Long,0.15,142,464,862
2,M,Loud,o,Long,0.15,149,505,800
2,M,Loud,o,Long,0.21,181,576,678
2,M,Loud,o,Long,0.17,159,468,788
2,M,Loud,o,Long,0.2,162,500,818
2,M,Loud,o,Long,0.17,135,525,957
2,M,Loud,o,Long,0.13,141,650,728
2,M,Loud,o,Long,0.14,133,642,666
2,M,Loud,o,Long,0.15,141,668,709
2,M,Loud,o,Long,0.15,140,626,842
2,M,Loud,o,Long,0.13,137,651,683
2,M,Loud,o,Short,0.12,149,593,704
2,M,Loud,o,Short,0.13,138,622,696
2,M,Loud,o,Short,0.13,137,621,727
2,M,Loud,o,Short,0.12,145,510,730
2,M,Loud,o,Short,0.11,139,614,708
2,M,Loud,o,Short,0.1,138,553,839
2,M,Loud,o,Short,0.12,153,472,915
2,M,Loud,o,Short,0.12,150,462,908
2,M,Loud,o,Short,0.15,149,454,861
2,M,Loud,o,Short,0.15,160,493,843
2,M,Loud,o,Short,0.12,149,474,880
2,M,Loud,o,Short,0.14,147,473,795
2,M,Loud,u,Long,0.18,165,415,2187
2,M,Loud,u,Long,0.18,157,443,510
2,M,Loud,u,Long,0.19,154,489,598
2,M,Loud,u,Long,0.18,156,394,1237
2,M,Loud,u,Long,0.16,154,428,2878
2,M,Loud,u,Long,0.18,149,476,2827
2,M,Loud,u,Long,0.19,154,85,400
2,M,Loud,u,Long,0.17,156,410,569
2,M,Loud,u,Long,0.19,146,346,536
2,M,Loud,u,Long,0.17,154,355,2379
2,M,Loud,u,Long,0.15,150,383,818
2,M,Loud,u,Long,0.15,151,347,914
2,M,Loud,u,Short,0.15,163,340,920
2,M,Loud,u,Short,0.15,165,336,743
2,M,Loud,u,Short,0.16,159,335,702
2,M,Loud,u,Short,0.15,163,432,602
2,M,Loud,u,Short,0.11,161,509,3056
2,M,Loud,u,Short,0.11,162,296,541
2,M,Loud,u,Short,0.09,162,396,703
2,M,Loud,u,Short,0.11,162,454,2661
2,M,Loud,u,Short,0.11,166,470,492
2,M,Loud,u,Short,0.11,161,362,763
2,M,Loud,u,Short,0.13,165,397,760
2,M,Loud,u,Short,0.17,138,324,734
3,M,Soft,a,Long,0.12,116,620,1377
3,M,Soft,a,Long,0.09,103,432,1461
3,M,Soft,a,Long,0.12,93,499,1439
3,M,Soft,a,Long,0.18,112,742,1236
3,M,Soft,a,Long,0.13,102,542,1170
3,M,Soft,a,Long,0.14,87,525,1216
3,M,Soft,a,Long,0.15,110,802,1298
3,M,Soft,a,Long,0.13,101,630,1226
3,M,Soft,a,Long,0.12,86,523,1223
3,M,Soft,a,Long,0.17,112,724,1199
3,M,Soft,a,Long,0.11,104,578,1175
3,M,Soft,a,Long,0.15,88,557,1206
3,M,Soft,a,Short,0.11,112,609,1176
3,M,Soft,a,Short,0.08,102,499,1113
3,M,Soft,a,Short,0.14,85,517,1168
3,M,Soft,a,Short,0.13,108,641,1373
3,M,Soft,a,Short,0.1,101,531,1356
3,M,Soft,a,Short,0.13,89,479,1330
3,M,Soft,a,Short,0.11,115,679,1374
3,M,Soft,a,Short,0.1,99,518,1351
3,M,Soft,a,Short,0.09,87,595,1376
3,M,Soft,a,Short,0.1,113,804,1393
3,M,Soft,a,Short,0.12,103,505,1234
3,M,Soft,a,Short,0.12,92,551,1247
3,M,Soft,ɛ,Long,0.17,116,609,1756
3,M,Soft,ɛ,Long,0.19,108,533,1771
3,M,Soft,ɛ,Long,0.22,95,456,1701
3,M,Soft,ɛ,Long,0.1,122,606,1733
3,M,Soft,ɛ,Long,0.09,106,459,1616
3,M,Soft,ɛ,Long,0.12,93,509,1689
3,M,Soft,ɛ,Long,0.11,118,612,1718
3,M,Soft,ɛ,Long,0.1,106,513,1655
3,M,Soft,ɛ,Long,0.12,90,506,1615
3,M,Soft,ɛ,Long,0.12,114,541,1628
3,M,Soft,ɛ,Long,0.1,108,517,1568
3,M,Soft,ɛ,Long,0.14,90,514,1708
3,M,Soft,ɛ,Short,0.11,107,499,1619
3,M,Soft,ɛ,Short,0.11,107,498,1484
3,M,Soft,ɛ,Short,0.14,92,433,1591
3,M,Soft,ɛ,Short,0.1,113,561,1659
3,M,Soft,ɛ,Short,0.1,101,429,1517
3,M,Soft,ɛ,Short,0.11,86,815,1898
3,M,Soft,ɛ,Short,0.09,114,572,1845
3,M,Soft,ɛ,Short,0.11,104,492,1711
3,M,Soft,ɛ,Short,0.12,89,441,1687
3,M,Soft,ɛ,Short,0.12,120,586,1637
3,M,Soft,ɛ,Short,0.11,104,425,1633
3,M,Soft,ɛ,Short,0.09,87,389,1600
3,M,Soft,e,Long,0.1,112,411,1968
3,M,Soft,e,Long,0.07,103,364,1846
3,M,Soft,e,Long,0.08,107,246,2022
3,M,Soft,e,Long,0.13,115,449,1896
3,M,Soft,e,Long,0.14,108,396,2009
3,M,Soft,e,Long,0.13,92,349,2149
3,M,Soft,e,Long,0.15,108,392,1873
3,M,Soft,e,Long,0.13,103,380,1668
3,M,Soft,e,Long,0.14,95,414,1840
3,M,Soft,e,Long,0.14,115,455,1988
3,M,Soft,e,Long,0.14,107,392,1863
3,M,Soft,e,Long,0.13,94,394,1874
3,M,Soft,e,Short,0.13,115,456,1940
3,M,Soft,e,Short,0.14,106,377,1614
3,M,Soft,e,Short,0.16,91,385,2073
3,M,Soft,e,Short,0.11,113,436,1919
3,M,Soft,e,Short,0.12,106,384,1925
3,M,Soft,e,Short,0.16,91,325,2164
3,M,Soft,e,Short,0.14,114,411,1957
3,M,Soft,e,Short,0.12,104,371,2254
3,M,Soft,e,Short,0.11,90,305,2037
3,M,Soft,e,Short,0.14,113,419,2155
3,M,Soft,e,Short,0.14,103,372,1438
3,M,Soft,e,Short,0.12,92,307,2065
3,M,Soft,i,Long,0.22,118,316,2251
3,M,Soft,i,Long,0.21,104,312,2368
3,M,Soft,i,Long,0.17,90,312,2185
3,M,Soft,i,Long,0.13,113,333,1926
3,M,Soft,i,Long,0.14,106,316,2235
3,M,Soft,i,Long,0.12,91,330,2225
3,M,Soft,i,Long,0.15,105,311,1959
3,M,Soft,i,Long,0.14,103,324,2164
3,M,Soft,i,Long,0.12,93,329,2040
3,M,Soft,i,Long,0.15,112,328,2322
3,M,Soft,i,Long,0.12,103,323,2290
3,M,Soft,i,Long,0.12,92,325,
3,M,Soft,i,Short,0.1,118,413,1194
3,M,Soft,i,Short,0.1,104,363,2067
3,M,Soft,i,Short,0.11,97,337,1183
3,M,Soft,i,Short,0.2,119,322,2263
3,M,Soft,i,Short,0.17,107,341,
3,M,Soft,i,Short,0.18,91,321,
3,M,Soft,i,Short,0.14,112,311,
3,M,Soft,i,Short,0.14,100,318,2130
3,M,Soft,i,Short,0.17,91,297,2326
3,M,Soft,i,Short,0.12,106,289,2132
3,M,Soft,i,Short,0.12,103,322,
3,M,Soft,i,Short,0.12,93,320,2077
3,M,Soft,ɔ,Long,0.21,110,517,959
3,M,Soft,ɔ,Long,0.15,99,469,904
3,M,Soft,ɔ,Long,0.15,89,481,890
3,M,Soft,ɔ,Long,0.16,115,524,945
3,M,Soft,ɔ,Long,0.17,100,451,943
3,M,Soft,ɔ,Long,0.17,88,479,829
3,M,Soft,ɔ,Long,0.17,109,495,983
3,M,Soft,ɔ,Long,0.18,103,513,1027
3,M,Soft,ɔ,Long,0.16,89,452,1042
3,M,Soft,ɔ,Long,0.11,118,534,978
3,M,Soft,ɔ,Long,0.12,106,485,1049
3,M,Soft,ɔ,Long,0.14,96,457,1018
3,M,Soft,ɔ,Short,0.12,118,489,966
3,M,Soft,ɔ,Short,0.11,103,467,878
3,M,Soft,ɔ,Short,0.1,88,469,1033
3,M,Soft,ɔ,Short,0.12,120,489,915
3,M,Soft,ɔ,Short,0.1,103,463,910
3,M,Soft,ɔ,Short,0.14,89,505,930
3,M,Soft,ɔ,Short,0.11,121,517,929
3,M,Soft,ɔ,Short,0.1,102,468,917
3,M,Soft,ɔ,Short,0.13,88,526,788
